product_id,product_name,category,brand,store_id,store_name,store_location,base_price,discount_rate,promotion_type,day_of_year,month,day_of_week,season,is_holiday,avg_units_sold_30d,avg_customers_30d,profit_margin,profit_class
P100670,Apple Beauty Item,Beauty,Apple,S031,Amazon Store 31,EU,111.06,0.19,Holiday,300,10,Thu,Fall,0,19,40,0.208,medium
P100515,Sony Electronics Item,Electronics,Sony,S006,Amazon Store 6,US-East,739.5,0.0,No Promotion,339,12,Mon,Fall,0,11,13,0.306,high
P100576,HP Fashion Item,Fashion,HP,S039,Amazon Store 39,UK,206.22,0.37,Clearance,303,11,Fri,Fall,1,3,4,0.03,low
P100310,L'Oreal Fashion Item,Fashion,L'Oreal,S025,Amazon Store 25,US-East,76.59,0.26,Flash Sale,80,3,Mon,Spring,0,9,11,0.169,medium
P100270,Samsung Fashion Item,Fashion,Samsung,S004,Amazon Store 4,EU,104.83,0.56,Clearance,76,3,Sun,Winter,0,9,11,-0.5,loss
P100700,Samsung Grocery Item,Grocery,Samsung,S027,Amazon Store 27,UK,15.54,0.0,No Promotion,276,10,Thu,Fall,1,14,18,0.356,high
P101132,Adidas Fashion Item,Fashion,Adidas,S023,Amazon Store 23,Canada,170.18,0.0,No Promotion,268,9,Thu,Fall,0,18,26,0.295,medium
P100165,LG Sports Item,Sports,LG,S030,Amazon Store 30,US-East,340.74,0.18,Holiday,112,4,Tue,Spring,0,18,33,0.186,medium
P101011,Sony Fashion Item,Fashion,Sony,S045,Amazon Store 45,UK,221.62,0.42,Clearance,316,11,Tue,Fall,0,36,85,0.014,low
P100703,Adidas Sports Item,Sports,Adidas,S035,Amazon Store 35,US-West,91.44,0.0,No Promotion,75,3,Sat,Winter,0,23,40,0.343,high
P100230,L'Oreal Grocery Item,Grocery,L'Oreal,S005,Amazon Store 5,UK,31.74,0.14,Seasonal,214,8,Tue,Summer,0,30,47,0.222,medium
P101129,HP Fashion Item,Fashion,HP,S031,Amazon Store 31,EU,232.49,0.0,No Promotion,34,2,Sat,Winter,0,20,32,0.487,high
P100163,Dell Grocery Item,Grocery,Dell,S021,Amazon Store 21,UK,27.78,0.0,No Promotion,141,5,Sun,Spring,0,53,78,0.328,high
P100562,Samsung Sports Item,Sports,Samsung,S008,Amazon Store 8,US-West,131.71,0.07,Seasonal,166,6,Sun,Spring,1,13,23,0.449,high
P101115,Adidas Home Item,Home,Adidas,S037,Amazon Store 37,EU,91.13,0.39,Flash Sale,231,8,Tue,Summer,0,19,34,-0.03,loss
P100016,AmazonBasics Grocery Item,Grocery,AmazonBasics,S022,Amazon Store 22,UK,20.97,0.0,No Promotion,292,10,Sat,Fall,0,87,163,0.409,high
P100790,Samsung Electronics Item,Electronics,Samsung,S027,Amazon Store 27,UK,565.33,0.12,Seasonal,28,1,Wed,Winter,0,3,5,0.184,medium
P101142,HP Sports Item,Sports,HP,S049,Amazon Store 49,US-East,197.5,0.0,No Promotion,295,10,Tue,Fall,0,5,6,0.462,high
P100958,AmazonBasics Electronics Item,Electronics,AmazonBasics,S026,Amazon Store 26,US-East,897.0,0.39,Flash Sale,333,12,Thu,Fall,0,12,25,0.086,low
P100959,Dell Sports Item,Sports,Dell,S016,Amazon Store 16,EU,53.64,0.24,Flash Sale,360,12,Sat,Fall,0,20,27,0.273,medium
P100337,Samsung Home Item,Home,Samsung,S006,Amazon Store 6,US-East,65.19,0.07,Seasonal,91,4,Thu,Spring,1,25,34,0.274,medium
P100244,Sony Beauty Item,Beauty,Sony,S033,Amazon Store 33,UK,158.24,0.24,Flash Sale,115,4,Sat,Spring,1,13,16,-0.022,loss
P100550,Adidas Electronics Item,Electronics,Adidas,S025,Amazon Store 25,US-East,1292.87,0.22,Flash Sale,159,6,Fri,Spring,0,5,11,0.045,low
P100471,Dell Sports Item,Sports,Dell,S045,Amazon Store 45,UK,260.59,0.13,Holiday,258,9,Sat,Summer,0,28,65,0.42,high
P100577,Adidas Electronics Item,Electronics,Adidas,S027,Amazon Store 27,UK,446.61,0.49,Clearance,338,12,Mon,Fall,0,12,16,-0.11,loss
P101149,HP Electronics Item,Electronics,HP,S027,Amazon Store 27,UK,1251.2,0.36,Clearance,90,3,Sat,Spring,0,11,24,0.045,low
P100537,Apple Electronics Item,Electronics,Apple,S047,Amazon Store 47,Canada,136.47,0.0,No Promotion,245,9,Sat,Summer,0,10,24,0.425,high
P100162,Sony Sports Item,Sports,Sony,S038,Amazon Store 38,EU,309.5,0.0,No Promotion,298,10,Wed,Fall,0,18,43,0.321,high
P100661,Sony Electronics Item,Electronics,Sony,S046,Amazon Store 46,EU,834.14,0.0,No Promotion,31,2,Wed,Winter,0,30,47,0.201,medium
P100770,Sony Sports Item,Sports,Sony,S005,Amazon Store 5,UK,107.78,0.13,Holiday,317,11,Sun,Fall,1,22,39,0.421,high
P100389,Apple Electronics Item,Electronics,Apple,S045,Amazon Store 45,UK,121.7,0.13,Seasonal,358,12,Fri,Fall,0,43,85,0.382,high
P100448,Samsung Home Item,Home,Samsung,S049,Amazon Store 49,US-East,20.09,0.0,No Promotion,312,11,Fri,Fall,0,14,34,0.213,medium
P100634,Adidas Fashion Item,Fashion,Adidas,S015,Amazon Store 15,US-West,79.49,0.12,Seasonal,228,8,Tue,Summer,1,19,34,0.294,medium
P100450,Apple Fashion Item,Fashion,Apple,S023,Amazon Store 23,Canada,126.08,0.32,Flash Sale,339,12,Fri,Fall,0,78,119,0.227,medium
P100592,HP Electronics Item,Electronics,HP,S023,Amazon Store 23,Canada,1020.98,0.6,Clearance,128,5,Wed,Spring,1,8,10,-0.5,loss
P100864,L'Oreal Electronics Item,Electronics,L'Oreal,S019,Amazon Store 19,US-East,1351.93,0.0,No Promotion,270,9,Mon,Fall,0,12,28,0.23,medium
P101180,AmazonBasics Sports Item,Sports,AmazonBasics,S018,Amazon Store 18,Canada,151.36,0.12,Seasonal,270,9,Sat,Fall,0,18,41,0.157,medium
P100891,Dell Fashion Item,Fashion,Dell,S009,Amazon Store 9,EU,67.1,0.0,No Promotion,209,7,Mon,Summer,0,20,40,0.432,high
P100059,AmazonBasics Beauty Item,Beauty,AmazonBasics,S026,Amazon Store 26,US-East,198.4,0.1,Seasonal,178,6,Wed,Summer,0,31,72,0.41,high
P100649,Dell Fashion Item,Fashion,Dell,S015,Amazon Store 15,US-West,27.76,0.08,Seasonal,306,11,Tue,Fall,0,16,20,0.15,medium
P100764,Nike Electronics Item,Electronics,Nike,S036,Amazon Store 36,US-East,503.78,0.0,No Promotion,191,7,Mon,Summer,0,12,21,0.23,medium
P100252,Samsung Beauty Item,Beauty,Samsung,S011,Amazon Store 11,US-West,12.55,0.0,No Promotion,357,12,Sat,Fall,0,27,59,0.324,high
P100486,AmazonBasics Grocery Item,Grocery,AmazonBasics,S018,Amazon Store 18,Canada,24.75,0.0,No Promotion,68,3,Sat,Winter,0,7,8,0.241,medium
P100745,Sony Beauty Item,Beauty,Sony,S038,Amazon Store 38,EU,103.37,0.4,Clearance,327,11,Mon,Fall,0,10,16,0.038,low
P100227,LG Sports Item,Sports,LG,S021,Amazon Store 21,UK,244.93,0.0,No Promotion,267,9,Tue,Fall,0,12,22,0.206,medium
P100544,Apple Grocery Item,Grocery,Apple,S017,Amazon Store 17,US-East,25.66,0.29,Holiday,270,9,Mon,Fall,0,8,19,-0.041,loss
P100119,Nike Beauty Item,Beauty,Nike,S032,Amazon Store 32,US-West,153.11,0.07,Seasonal,362,13,Thu,Fall,0,20,38,0.357,high
P100688,Sony Electronics Item,Electronics,Sony,S042,Amazon Store 42,US-East,205.25,0.0,No Promotion,360,12,Sun,Fall,0,41,54,0.368,high
P100223,Sony Electronics Item,Electronics,Sony,S028,Amazon Store 28,Canada,1471.1,0.48,Clearance,128,5,Wed,Spring,0,17,29,-0.316,loss
P100268,Apple Grocery Item,Grocery,Apple,S040,Amazon Store 40,EU,23.36,0.0,No Promotion,264,9,Mon,Fall,0,8,15,0.375,high
P100961,Sony Home Item,Home,Sony,S030,Amazon Store 30,US-East,196.51,0.42,Clearance,221,8,Mon,Summer,0,16,26,-0.304,loss
P101059,Sony Home Item,Home,Sony,S028,Amazon Store 28,Canada,209.7,0.0,No Promotion,242,9,Tue,Summer,0,47,58,0.373,high
P100268,Apple Grocery Item,Grocery,Apple,S035,Amazon Store 35,US-West,23.36,0.0,No Promotion,244,9,Mon,Summer,0,55,72,0.208,medium
P101153,Adidas Home Item,Home,Adidas,S001,Amazon Store 1,US-East,159.21,0.54,Clearance,19,1,Tue,Winter,0,17,34,-0.492,loss
P101153,Adidas Home Item,Home,Adidas,S010,Amazon Store 10,US-East,159.21,0.1,Seasonal,155,6,Wed,Spring,0,14,21,0.257,medium
P100968,HP Electronics Item,Electronics,HP,S043,Amazon Store 43,US-West,991.44,0.1,Seasonal,229,8,Thu,Summer,1,23,40,0.343,high
P100029,Nike Fashion Item,Fashion,Nike,S011,Amazon Store 11,US-West,44.11,0.0,No Promotion,58,2,Fri,Winter,1,21,50,0.299,medium
P101187,L'Oreal Home Item,Home,L'Oreal,S025,Amazon Store 25,US-East,202.73,0.14,Seasonal,281,10,Wed,Fall,1,31,38,0.074,low
P100921,AmazonBasics Electronics Item,Electronics,AmazonBasics,S047,Amazon Store 47,Canada,640.52,0.37,Clearance,45,2,Mon,Winter,0,6,13,-0.234,loss
P100992,Samsung Fashion Item,Fashion,Samsung,S006,Amazon Store 6,US-East,200.52,0.18,Seasonal,102,4,Sun,Spring,0,15,32,0.191,medium
P100567,LG Beauty Item,Beauty,LG,S030,Amazon Store 30,US-East,15.64,0.39,Flash Sale,48,2,Thu,Winter,1,15,31,0.171,medium
P100830,HP Electronics Item,Electronics,HP,S006,Amazon Store 6,US-East,859.55,0.0,No Promotion,50,2,Fri,Winter,0,13,27,0.486,high
P100927,L'Oreal Fashion Item,Fashion,L'Oreal,S008,Amazon Store 8,US-West,209.43,0.15,Seasonal,81,3,Fri,Spring,0,72,153,0.186,medium
P101075,Samsung Fashion Item,Fashion,Samsung,S019,Amazon Store 19,US-East,122.44,0.0,No Promotion,300,10,Sat,Fall,0,32,65,0.499,high
P101179,LG Fashion Item,Fashion,LG,S007,Amazon Store 7,US-East,50.73,0.24,Flash Sale,59,2,Sat,Winter,0,13,28,0.156,medium
P100651,HP Home Item,Home,HP,S039,Amazon Store 39,UK,474.39,0.0,No Promotion,161,6,Mon,Spring,0,29,41,0.205,medium
P100271,Apple Beauty Item,Beauty,Apple,S043,Amazon Store 43,US-West,156.65,0.0,No Promotion,103,4,Sat,Spring,0,7,8,0.386,high
P100557,LG Home Item,Home,LG,S010,Amazon Store 10,US-East,124.88,0.13,Seasonal,334,12,Fri,Fall,1,26,41,0.351,high
P100705,Dell Sports Item,Sports,Dell,S024,Amazon Store 24,EU,279.02,0.0,No Promotion,274,10,Fri,Fall,0,27,39,0.26,medium
P100603,Adidas Sports Item,Sports,Adidas,S002,Amazon Store 2,US-East,358.01,0.42,Clearance,183,7,Wed,Summer,0,9,17,-0.152,loss
P100527,Sony Beauty Item,Beauty,Sony,S019,Amazon Store 19,US-East,159.48,0.29,Flash Sale,116,4,Sat,Spring,0,19,30,0.249,medium
P100732,Samsung Beauty Item,Beauty,Samsung,S017,Amazon Store 17,US-East,151.71,0.0,No Promotion,362,13,Sat,Fall,0,5,7,0.278,medium
P100586,AmazonBasics Sports Item,Sports,AmazonBasics,S041,Amazon Store 41,US-West,336.1,0.32,Clearance,267,9,Wed,Fall,0,9,14,0.053,low
P100218,Samsung Home Item,Home,Samsung,S004,Amazon Store 4,EU,378.67,0.28,Holiday,164,6,Fri,Spring,0,16,37,-0.106,loss
P100364,Nike Grocery Item,Grocery,Nike,S015,Amazon Store 15,US-West,8.42,0.59,Clearance,143,5,Tue,Spring,1,39,67,-0.5,loss
P100108,L'Oreal Electronics Item,Electronics,L'Oreal,S027,Amazon Store 27,UK,1328.56,0.16,Seasonal,318,11,Mon,Fall,0,47,100,0.334,high
P101016,Apple Home Item,Home,Apple,S012,Amazon Store 12,Canada,466.69,0.0,No Promotion,304,11,Tue,Fall,0,30,66,0.443,high
P101190,Sony Beauty Item,Beauty,Sony,S007,Amazon Store 7,US-East,13.93,0.0,No Promotion,94,4,Tue,Spring,0,32,79,0.223,medium
P100653,Samsung Sports Item,Sports,Samsung,S008,Amazon Store 8,US-West,218.96,0.0,No Promotion,250,9,Fri,Summer,1,26,40,0.493,high
P100722,L'Oreal Sports Item,Sports,L'Oreal,S039,Amazon Store 39,UK,80.49,0.0,No Promotion,343,12,Mon,Fall,0,9,13,0.238,medium
P100659,Apple Grocery Item,Grocery,Apple,S034,Amazon Store 34,UK,5.85,0.53,Clearance,306,11,Tue,Fall,0,20,28,-0.367,loss
P100926,Dell Grocery Item,Grocery,Dell,S042,Amazon Store 42,US-East,3.98,0.39,Clearance,316,11,Sun,Fall,0,21,28,0.099,low
P100095,AmazonBasics Beauty Item,Beauty,AmazonBasics,S030,Amazon Store 30,US-East,28.05,0.17,Seasonal,240,8,Sun,Summer,0,20,35,0.076,low
P101109,Dell Grocery Item,Grocery,Dell,S009,Amazon Store 9,EU,39.03,0.0,No Promotion,59,2,Sun,Winter,0,5,9,0.483,high
P100141,Apple Home Item,Home,Apple,S018,Amazon Store 18,Canada,287.86,0.16,Seasonal,15,1,Wed,Winter,0,27,48,0.308,high
P100698,Samsung Grocery Item,Grocery,Samsung,S037,Amazon Store 37,EU,11.38,0.08,Seasonal,285,10,Wed,Fall,0,13,19,0.285,medium
P100936,Sony Beauty Item,Beauty,Sony,S029,Amazon Store 29,US-East,28.97,0.32,Flash Sale,203,7,Mon,Summer,0,8,12,0.227,medium
P100689,Sony Fashion Item,Fashion,Sony,S028,Amazon Store 28,Canada,187.96,0.11,Seasonal,237,8,Tue,Summer,0,15,26,0.289,medium
P101001,HP Sports Item,Sports,HP,S005,Amazon Store 5,UK,143.18,0.0,No Promotion,296,10,Sun,Fall,0,18,37,0.406,high
P100619,L'Oreal Fashion Item,Fashion,L'Oreal,S034,Amazon Store 34,UK,39.05,0.26,Flash Sale,287,10,Thu,Fall,0,51,125,0.279,medium
P100737,HP Home Item,Home,HP,S001,Amazon Store 1,US-East,36.54,0.29,Holiday,73,3,Sat,Winter,0,4,7,-0.112,loss
P100073,LG Beauty Item,Beauty,LG,S015,Amazon Store 15,US-West,53.29,0.37,Flash Sale,214,8,Thu,Summer,0,12,21,-0.019,loss
P100085,AmazonBasics Beauty Item,Beauty,AmazonBasics,S031,Amazon Store 31,EU,100.12,0.0,No Promotion,11,1,Mon,Winter,0,23,29,0.263,medium
P101168,Apple Beauty Item,Beauty,Apple,S039,Amazon Store 39,UK,46.31,0.31,Flash Sale,337,12,Sat,Fall,1,12,24,0.095,low
P100738,Samsung Home Item,Home,Samsung,S007,Amazon Store 7,US-East,485.41,0.17,Seasonal,225,8,Mon,Summer,0,66,140,0.34,high
P100504,AmazonBasics Home Item,Home,AmazonBasics,S006,Amazon Store 6,US-East,254.42,0.0,No Promotion,318,11,Thu,Fall,0,24,40,0.483,high
P100760,Sony Grocery Item,Grocery,Sony,S009,Amazon Store 9,EU,39.85,0.27,Flash Sale,203,7,Tue,Summer,0,9,16,0.214,medium
P100213,Dell Electronics Item,Electronics,Dell,S025,Amazon Store 25,US-East,985.33,0.23,Flash Sale,231,8,Tue,Summer,0,16,26,0.178,medium
P100903,Nike Beauty Item,Beauty,Nike,S037,Amazon Store 37,EU,174.51,0.0,No Promotion,51,2,Fri,Winter,0,15,28,0.287,medium
P100173,AmazonBasics Grocery Item,Grocery,AmazonBasics,S025,Amazon Store 25,US-East,7.24,0.0,No Promotion,57,2,Sat,Winter,0,11,14,0.307,high
P100393,Dell Sports Item,Sports,Dell,S001,Amazon Store 1,US-East,390.05,0.11,Seasonal,132,5,Mon,Spring,0,18,31,0.278,medium
P100995,Nike Grocery Item,Grocery,Nike,S006,Amazon Store 6,US-East,31.52,0.0,No Promotion,280,10,Tue,Fall,0,22,35,0.227,medium
P100481,Samsung Fashion Item,Fashion,Samsung,S022,Amazon Store 22,UK,95.89,0.0,No Promotion,297,10,Thu,Fall,1,17,35,0.472,high
P100228,Sony Beauty Item,Beauty,Sony,S002,Amazon Store 2,US-East,142.56,0.42,Clearance,305,11,Sat,Fall,0,8,14,-0.096,loss
P100085,AmazonBasics Beauty Item,Beauty,AmazonBasics,S024,Amazon Store 24,EU,100.12,0.0,No Promotion,225,8,Thu,Summer,0,26,40,0.316,high
P100038,HP Beauty Item,Beauty,HP,S040,Amazon Store 40,EU,166.78,0.0,No Promotion,174,6,Wed,Summer,0,20,35,0.475,high
P100793,HP Beauty Item,Beauty,HP,S015,Amazon Store 15,US-West,11.08,0.0,No Promotion,292,10,Tue,Fall,1,15,20,0.442,high
P100117,Adidas Beauty Item,Beauty,Adidas,S029,Amazon Store 29,US-East,20.23,0.23,Flash Sale,266,9,Sun,Fall,0,9,11,0.289,medium
P100980,AmazonBasics Grocery Item,Grocery,AmazonBasics,S025,Amazon Store 25,US-East,7.79,0.08,Seasonal,247,9,Sun,Summer,1,10,12,0.167,medium
P100295,Dell Beauty Item,Beauty,Dell,S031,Amazon Store 31,EU,26.88,0.06,Seasonal,78,3,Fri,Winter,0,8,19,0.271,medium
P100044,Samsung Sports Item,Sports,Samsung,S001,Amazon Store 1,US-East,193.98,0.19,Holiday,135,5,Fri,Spring,0,14,24,0.361,high
P100807,LG Sports Item,Sports,LG,S040,Amazon Store 40,EU,262.03,0.13,Seasonal,140,5,Sat,Spring,0,26,43,0.177,medium
P100541,Nike Sports Item,Sports,Nike,S007,Amazon Store 7,US-East,201.12,0.15,Seasonal,342,12,Mon,Fall,0,10,13,0.162,medium
P101075,Samsung Fashion Item,Fashion,Samsung,S010,Amazon Store 10,US-East,122.44,0.0,No Promotion,253,9,Wed,Summer,0,29,58,0.43,high
P100373,Dell Fashion Item,Fashion,Dell,S002,Amazon Store 2,US-East,290.81,0.0,No Promotion,176,6,Sat,Summer,1,35,79,0.437,high
P100105,L'Oreal Beauty Item,Beauty,L'Oreal,S045,Amazon Store 45,UK,198.56,0.0,No Promotion,60,2,Thu,Winter,0,61,120,0.432,high
P100055,Adidas Sports Item,Sports,Adidas,S038,Amazon Store 38,EU,38.34,0.0,No Promotion,352,12,Thu,Fall,0,21,34,0.408,high
P101022,L'Oreal Grocery Item,Grocery,L'Oreal,S016,Amazon Store 16,EU,30.92,0.0,No Promotion,254,9,Mon,Summer,0,14,34,0.364,high
P100861,AmazonBasics Grocery Item,Grocery,AmazonBasics,S028,Amazon Store 28,Canada,31.75,0.15,Seasonal,8,1,Fri,Winter,1,14,29,0.069,low
P100808,Samsung Grocery Item,Grocery,Samsung,S030,Amazon Store 30,US-East,23.93,0.41,Clearance,107,4,Fri,Spring,0,39,55,0.041,low
P100421,HP Home Item,Home,HP,S007,Amazon Store 7,US-East,141.91,0.32,Flash Sale,171,6,Thu,Spring,0,23,34,0.013,low
P100290,Samsung Grocery Item,Grocery,Samsung,S001,Amazon Store 1,US-East,38.76,0.59,Clearance,58,2,Sun,Winter,0,52,93,-0.5,loss
P100216,Nike Electronics Item,Electronics,Nike,S033,Amazon Store 33,UK,1053.99,0.09,Seasonal,337,12,Mon,Fall,0,18,44,0.173,medium
P101191,Apple Home Item,Home,Apple,S029,Amazon Store 29,US-East,149.13,0.15,Seasonal,342,12,Sat,Fall,1,10,18,0.401,high
P100717,LG Home Item,Home,LG,S030,Amazon Store 30,US-East,164.23,0.0,No Promotion,290,10,Tue,Fall,0,23,32,0.342,high
P101034,Dell Beauty Item,Beauty,Dell,S032,Amazon Store 32,US-West,101.45,0.0,No Promotion,84,3,Sat,Spring,0,23,33,0.238,medium
P100542,Sony Sports Item,Sports,Sony,S001,Amazon Store 1,US-East,193.92,0.3,Clearance,117,4,Wed,Spring,1,3,6,0.05,low
P100285,Nike Electronics Item,Electronics,Nike,S044,Amazon Store 44,Canada,1109.72,0.28,Holiday,200,7,Fri,Summer,0,27,49,0.048,low
P101109,Dell Grocery Item,Grocery,Dell,S049,Amazon Store 49,US-East,39.03,0.55,Clearance,22,1,Sat,Winter,0,17,29,-0.158,loss
P100905,Sony Sports Item,Sports,Sony,S025,Amazon Store 25,US-East,66.62,0.0,No Promotion,219,8,Fri,Summer,0,19,32,0.471,high
P100993,Apple Fashion Item,Fashion,Apple,S021,Amazon Store 21,UK,198.71,0.0,No Promotion,226,8,Fri,Summer,0,16,20,0.262,medium
P100656,HP Fashion Item,Fashion,HP,S008,Amazon Store 8,US-West,124.97,0.0,No Promotion,271,10,Tue,Fall,0,7,14,0.209,medium
P101119,HP Grocery Item,Grocery,HP,S010,Amazon Store 10,US-East,29.33,0.0,No Promotion,102,4,Sun,Spring,0,37,77,0.377,high
P101024,AmazonBasics Grocery Item,Grocery,AmazonBasics,S037,Amazon Store 37,EU,38.06,0.44,Clearance,145,5,Tue,Spring,0,12,15,0.011,low
P100569,Apple Sports Item,Sports,Apple,S019,Amazon Store 19,US-East,41.82,0.0,No Promotion,147,5,Sat,Spring,0,16,21,0.391,high
P101138,Apple Beauty Item,Beauty,Apple,S041,Amazon Store 41,US-West,130.85,0.25,Flash Sale,261,9,Wed,Summer,0,27,38,0.103,low
P100058,AmazonBasics Beauty Item,Beauty,AmazonBasics,S047,Amazon Store 47,Canada,97.77,0.0,No Promotion,279,10,Fri,Fall,0,46,61,0.392,high
P101091,HP Electronics Item,Electronics,HP,S010,Amazon Store 10,US-East,1435.88,0.33,Flash Sale,339,12,Thu,Fall,0,14,27,0.03,low
P100844,HP Fashion Item,Fashion,HP,S038,Amazon Store 38,EU,147.0,0.0,No Promotion,14,1,Fri,Winter,0,8,14,0.497,high
P100514,Samsung Home Item,Home,Samsung,S028,Amazon Store 28,Canada,457.12,0.0,No Promotion,266,9,Wed,Fall,0,11,23,0.416,high
P100676,Dell Grocery Item,Grocery,Dell,S010,Amazon Store 10,US-East,17.03,0.0,No Promotion,287,10,Sat,Fall,0,19,29,0.385,high
P100607,Dell Electronics Item,Electronics,Dell,S041,Amazon Store 41,US-West,244.35,0.0,No Promotion,141,5,Wed,Spring,0,13,18,0.363,high
P100430,HP Beauty Item,Beauty,HP,S034,Amazon Store 34,UK,198.43,0.37,Flash Sale,293,10,Thu,Fall,0,78,140,-0.211,loss
P100285,Nike Electronics Item,Electronics,Nike,S038,Amazon Store 38,EU,1109.72,0.12,Seasonal,31,2,Tue,Winter,0,28,66,0.316,high
P101064,Adidas Home Item,Home,Adidas,S013,Amazon Store 13,US-East,391.08,0.0,No Promotion,171,6,Thu,Spring,0,17,23,0.226,medium
P101091,HP Electronics Item,Electronics,HP,S040,Amazon Store 40,EU,1435.88,0.42,Clearance,355,12,Wed,Fall,0,9,22,-0.336,loss
P100143,Sony Sports Item,Sports,Sony,S038,Amazon Store 38,EU,303.14,0.35,Flash Sale,205,7,Thu,Summer,0,73,178,-0.198,loss
P100535,Sony Fashion Item,Fashion,Sony,S038,Amazon Store 38,EU,269.07,0.0,No Promotion,291,10,Fri,Fall,0,25,40,0.362,high
P100540,Nike Beauty Item,Beauty,Nike,S021,Amazon Store 21,UK,55.38,0.0,No Promotion,111,4,Wed,Spring,0,23,42,0.224,medium
P100685,LG Beauty Item,Beauty,LG,S041,Amazon Store 41,US-West,94.38,0.46,Clearance,68,3,Sun,Winter,1,8,13,-0.479,loss
P100524,Dell Beauty Item,Beauty,Dell,S036,Amazon Store 36,US-East,138.52,0.0,No Promotion,183,7,Sat,Summer,0,22,49,0.426,high
P100615,AmazonBasics Fashion Item,Fashion,AmazonBasics,S005,Amazon Store 5,UK,248.7,0.0,No Promotion,196,7,Tue,Summer,0,17,28,0.23,medium
P100092,Adidas Home Item,Home,Adidas,S017,Amazon Store 17,US-East,40.99,0.0,No Promotion,126,5,Tue,Spring,0,15,25,0.327,high
P101089,Nike Fashion Item,Fashion,Nike,S040,Amazon Store 40,EU,58.84,0.44,Clearance,175,6,Thu,Summer,0,37,61,-0.307,loss
P101039,L'Oreal Beauty Item,Beauty,L'Oreal,S040,Amazon Store 40,EU,110.17,0.0,No Promotion,262,9,Thu,Summer,0,17,38,0.277,medium
P101028,LG Electronics Item,Electronics,LG,S019,Amazon Store 19,US-East,1160.41,0.05,Seasonal,286,10,Sun,Fall,0,30,57,0.268,medium
P100805,Dell Fashion Item,Fashion,Dell,S023,Amazon Store 23,Canada,102.25,0.0,No Promotion,155,6,Sun,Spring,0,31,68,0.487,high
P100511,Dell Home Item,Home,Dell,S014,Amazon Store 14,US-East,32.07,0.22,Holiday,69,3,Thu,Winter,0,13,20,0.241,medium
P101123,Samsung Electronics Item,Electronics,Samsung,S012,Amazon Store 12,Canada,1272.32,0.49,Clearance,108,4,Sat,Spring,0,12,18,-0.5,loss
P100351,HP Beauty Item,Beauty,HP,S014,Amazon Store 14,US-East,153.92,0.35,Flash Sale,35,2,Fri,Winter,0,36,45,-0.039,loss
P100417,Apple Home Item,Home,Apple,S002,Amazon Store 2,US-East,297.08,0.0,No Promotion,359,12,Tue,Fall,0,11,16,0.227,medium
P101053,L'Oreal Beauty Item,Beauty,L'Oreal,S035,Amazon Store 35,US-West,12.48,0.0,No Promotion,44,2,Wed,Winter,0,42,93,0.3,high
P100853,Adidas Fashion Item,Fashion,Adidas,S032,Amazon Store 32,US-West,60.21,0.18,Seasonal,143,5,Wed,Spring,0,22,53,0.29,medium
P100538,AmazonBasics Home Item,Home,AmazonBasics,S030,Amazon Store 30,US-East,309.95,0.0,No Promotion,211,8,Tue,Summer,1,29,65,0.45,high
P100998,Dell Electronics Item,Electronics,Dell,S016,Amazon Store 16,EU,960.02,0.19,Holiday,285,10,Sat,Fall,1,24,44,0.111,low
P100462,AmazonBasics Sports Item,Sports,AmazonBasics,S041,Amazon Store 41,US-West,72.8,0.24,Flash Sale,6,1,Sun,Winter,0,27,54,0.125,low
P100358,AmazonBasics Fashion Item,Fashion,AmazonBasics,S018,Amazon Store 18,Canada,142.57,0.2,Flash Sale,218,8,Sun,Summer,0,32,44,0.072,low
P101084,AmazonBasics Sports Item,Sports,AmazonBasics,S040,Amazon Store 40,EU,117.18,0.27,Flash Sale,27,1,Thu,Winter,0,23,28,0.184,medium
P100044,Samsung Sports Item,Sports,Samsung,S020,Amazon Store 20,Canada,193.98,0.6,Clearance,227,8,Mon,Summer,0,9,16,-0.5,loss
P100143,Sony Sports Item,Sports,Sony,S011,Amazon Store 11,US-West,303.14,0.0,No Promotion,284,10,Thu,Fall,0,25,33,0.335,high
P100129,Sony Electronics Item,Electronics,Sony,S007,Amazon Store 7,US-East,566.18,0.0,No Promotion,56,2,Sat,Winter,1,16,23,0.247,medium
P100401,Nike Home Item,Home,Nike,S007,Amazon Store 7,US-East,332.8,0.19,Seasonal,310,11,Tue,Fall,0,19,32,0.026,low
P101011,Sony Fashion Item,Fashion,Sony,S014,Amazon Store 14,US-East,221.62,0.0,No Promotion,336,12,Fri,Fall,0,17,22,0.406,high
P101147,Samsung Sports Item,Sports,Samsung,S032,Amazon Store 32,US-West,315.21,0.07,Seasonal,105,4,Thu,Spring,0,46,74,0.264,medium
P101080,Adidas Beauty Item,Beauty,Adidas,S037,Amazon Store 37,EU,43.8,0.17,Holiday,18,1,Sun,Winter,0,13,16,0.251,medium
P100482,L'Oreal Sports Item,Sports,L'Oreal,S013,Amazon Store 13,US-East,334.2,0.0,No Promotion,205,7,Wed,Summer,0,31,51,0.466,high
P100105,L'Oreal Beauty Item,Beauty,L'Oreal,S034,Amazon Store 34,UK,198.56,0.48,Clearance,43,2,Fri,Winter,0,7,9,-0.456,loss
P100688,Sony Electronics Item,Electronics,Sony,S039,Amazon Store 39,UK,205.25,0.09,Seasonal,89,3,Tue,Spring,0,11,15,0.393,high
